algorithm,metric,feature_name,feature_value,shapley_value
inductive,benchtime,aq1,12727,-6.013333333333333
inductive,benchtime,rt5v,00,6.1866666666666665
inductive,benchtime,svo,355,7.476666666666667
inductive,benchtime,aq1,11148,-809.6999999999999
inductive,benchtime,ekbr3,00,-830.7199999999999
inductive,benchtime,nusa,211,1640.84
inductive,benchtime,aq1,11148,10.235
inductive,benchtime,ekbr3,00,9.115
inductive,benchtime,nusa,433,22.409999999999997
inductive,benchtime,aq1,11148,1.2266666666666666
inductive,benchtime,ekbr3,00,-4.803333333333333
inductive,benchtime,rt5v,00,3.7566666666666664
inductive,benchtime,aq1,11148,3.1333333333333333
inductive,benchtime,ekbr3,00,-5.506666666666667
inductive,benchtime,rt5v,023,2.6933333333333334
inductive,benchtime,aq1,11148,7.266666666666666
inductive,benchtime,ekbr3,00,5.051666666666667
inductive,benchtime,svo,154,6.291666666666668
inductive,benchtime,aq1,11148,3.408333333333333
inductive,benchtime,ekbr3,00,-5.6866666666666665
inductive,benchtime,svo,758,4.5183333333333335
inductive,benchtime,aq1,11148,47.98333333333333
inductive,benchtime,ekbr3,00,28.413333333333327
inductive,benchtime,svo,1765,58.52333333333333
inductive,benchtime,aq1,11148,-19.35166666666667
inductive,benchtime,ekbr3,00,-23.14166666666667
inductive,benchtime,saq1,2443,52.84333333333334
inductive,benchtime,aq1,11148,3.1016666666666666
inductive,benchtime,ekbr3,00,-0.8283333333333337
inductive,benchtime,saq1,27906,19.94666666666667
inductive,benchtime,rt5v,023,15.911666666666667
inductive,benchtime,svo,355,2.981666666666666
inductive,benchtime,tlkh,437,87.55666666666667
inductive,benchtime,aq1,11148,6.128333333333334
inductive,benchtime,ekbr3,00,9.443333333333333
inductive,benchtime,tlkh,-097,40.42833333333334
inductive,benchtime,aq1,11148,59.625
inductive,benchtime,ekbr3,00,57.120000000000005
inductive,benchtime,tlkh,437,132.165
inductive,benchtime,aq1,11148,-804.6550000000001
inductive,benchtime,ekbr3,049,-832.525
inductive,benchtime,nusa,211,1638.4299999999996
inductive,benchtime,aq1,11148,-2.716666666666667
inductive,benchtime,ekbr3,049,-4.431666666666666
inductive,benchtime,nusa,433,8.258333333333333
inductive,benchtime,aq1,11148,3.478333333333333
inductive,benchtime,ekbr3,049,-5.381666666666667
inductive,benchtime,rt5v,00,2.5733333333333337
inductive,benchtime,aq1,11148,8.248333333333333
inductive,benchtime,ekbr3,049,6.053333333333332
inductive,benchtime,svo,154,6.6883333333333335
inductive,benchtime,aq1,11148,11.386666666666668
inductive,benchtime,ekbr3,049,7.146666666666667
inductive,benchtime,svo,758,16.746666666666666
inductive,benchtime,aq1,11148,51.87833333333333
inductive,benchtime,ekbr3,049,32.87333333333333
inductive,benchtime,svo,1765,62.37833333333334
inductive,benchtime,nusa,211,1609.3083333333332
inductive,benchtime,saq1,7052,-580.6166666666664
inductive,benchtime,tlkh,437,-753.7816666666664
inductive,benchtime,aq1,11148,-21.606666666666666
inductive,benchtime,ekbr3,049,-26.62666666666667
inductive,benchtime,saq1,2443,48.75333333333334
inductive,benchtime,aq1,11148,5.603333333333334
inductive,benchtime,ekbr3,049,-13.886666666666665
inductive,benchtime,tlkh,-097,16.493333333333336
inductive,benchtime,aq1,11148,3.0016666666666674
inductive,benchtime,ekbr3,049,2.6366666666666667
inductive,benchtime,tlv,2776,18.031666666666666
inductive,benchtime,rt5v,023,-0.8700000000000001
inductive,benchtime,svo,355,-0.27999999999999997
inductive,benchtime,tlv,2776,11.88
inductive,benchtime,aq1,11148,-805.005
inductive,benchtime,ekbr3,097,-832.4
inductive,benchtime,nusa,211,1637.9149999999997
inductive,benchtime,aq1,11148,8.806666666666668
inductive,benchtime,ekbr3,097,6.906666666666669
inductive,benchtime,nusa,433,18.956666666666667
inductive,benchtime,aq1,11148,3.1783333333333332
inductive,benchtime,ekbr3,097,-4.3966666666666665
inductive,benchtime,rt5v,00,2.9183333333333334
inductive,benchtime,aq1,11148,3.5749999999999997
inductive,benchtime,ekbr3,097,-3.899999999999999
inductive,benchtime,rt5v,023,3.055
inductive,benchtime,aq1,11148,2.6033333333333326
inductive,benchtime,ekbr3,097,2.018333333333333
inductive,benchtime,svo,758,10.978333333333332
inductive,benchtime,aq1,11148,-41.830000000000005
inductive,benchtime,ekbr3,097,2.4049999999999976
inductive,benchtime,saq1,2443,77.145
inductive,benchtime,aq1,11148,14.920000000000002
inductive,benchtime,ekbr3,097,-6.875
inductive,benchtime,tlkh,-097,22.865
inductive,benchtime,aq1,11148,38.093333333333334
inductive,benchtime,ekbr3,097,-8.331666666666665
inductive,benchtime,tlkh,437,65.46833333333333
inductive,benchtime,nusa,211,1568.325
inductive,benchtime,saq1,7052,-705.1899999999999
inductive,benchtime,tlv,2776,-860.165
inductive,benchtime,aq1,11148,19.014999999999997
inductive,benchtime,ekbr3,097,17.36
inductive,benchtime,tlv,2776,32.115
inductive,benchtime,aq1,11148,2.981666666666666
inductive,benchtime,ekbr3,146,-5.243333333333333
inductive,benchtime,rt5v,00,2.5616666666666674
inductive,benchtime,aq1,11148,11.211666666666664
inductive,benchtime,ekbr3,146,3.0316666666666663
inductive,benchtime,rt5v,023,10.476666666666665
inductive,benchtime,aq1,12727,8.39
inductive,benchtime,rt5v,00,1.74
inductive,benchtime,svo,758,5.39
inductive,benchtime,aq1,11148,4.236666666666667
inductive,benchtime,ekbr3,146,-0.06333333333333302
inductive,benchtime,svo,758,9.386666666666665
inductive,benchtime,aq1,11148,26.388333333333332
inductive,benchtime,ekbr3,146,25.918333333333333
inductive,benchtime,svo,1765,55.27333333333333
inductive,benchtime,aq1,11148,-7.746666666666667
inductive,benchtime,ekbr3,146,-5.721666666666667
inductive,benchtime,saq1,17479,14.048333333333334
inductive,benchtime,aq1,11148,-25.71666666666667
inductive,benchtime,ekbr3,146,-21.96666666666667
inductive,benchtime,saq1,2443,53.26333333333334
inductive,benchtime,aq1,11148,-6.093333333333334
inductive,benchtime,ekbr3,146,-11.613333333333335
inductive,benchtime,tlkh,-097,18.61666666666667
inductive,benchtime,aq1,11148,77.86666666666666
inductive,benchtime,ekbr3,146,70.86166666666666
inductive,benchtime,tlkh,437,145.15166666666664
inductive,benchtime,aq1,11148,-5.4383333333333335
inductive,benchtime,ekbr3,146,-2.5183333333333335
inductive,benchtime,tlv,2776,12.726666666666667
inductive,benchtime,aq1,11148,-194.20333333333335
inductive,benchtime,ekbr3,146,29.406666666666663
inductive,benchtime,tlv,5551,175.6966666666667
inductive,benchtime,aq1,10,24.61166666666666
inductive,benchtime,ekbr3,097,14.346666666666664
inductive,benchtime,svo,1765,49.781666666666666
inductive,benchtime,aq1,10,42.571666666666665
inductive,benchtime,ekbr3,00,-83.64333333333333
inductive,benchtime,rt5v,023,44.38166666666667
inductive,benchtime,aq1,10,-2.941666666666667
inductive,benchtime,svo,154,-2.1416666666666666
inductive,benchtime,saq1,3576,5.743333333333333
inductive,benchtime,aq1,10,3.268333333333333
inductive,benchtime,svo,154,4.213333333333334
inductive,benchtime,saq1,10527,5.018333333333334
inductive,benchtime,aq1,10,-23.880000000000006
inductive,benchtime,svo,154,-24.425
inductive,benchtime,saq1,2443,48.595000000000006
inductive,benchtime,aq1,10,3.7516666666666674
inductive,benchtime,svo,154,5.206666666666667
inductive,benchtime,saq1,27906,23.001666666666665
inductive,benchtime,aq1,10,23.33666666666667
inductive,benchtime,svo,154,26.456666666666667
inductive,benchtime,tlkh,-097,27.49666666666667
inductive,benchtime,aq1,10,38.13
inductive,benchtime,svo,154,33.620000000000005
inductive,benchtime,tlkh,437,110.24
inductive,benchtime,aq1,10,-84.84166666666665
inductive,benchtime,ekbr3,097,-84.66666666666667
inductive,benchtime,saq1,10,170.31833333333333
inductive,benchtime,aq1,10,-3.4800000000000004
inductive,benchtime,svo,154,-2.5250000000000004
inductive,benchtime,tlv,2776,9.515
inductive,benchtime,nusa,211,1645.608333333333
inductive,benchtime,saq1,17479,-746.5716666666664
inductive,benchtime,tlkh,-097,-882.0366666666665
inductive,benchtime,aq1,10,-64.25833333333334
inductive,benchtime,svo,154,-40.57333333333333
inductive,benchtime,tlv,11103,105.48166666666667
inductive,benchtime,nusa,211,1675.51
inductive,benchtime,saq1,17479,-747.9349999999996
inductive,benchtime,tlkh,437,-806.535
inductive,benchtime,aq1,10,-3.53
inductive,benchtime,ekbr3,097,-1.67
inductive,benchtime,saq1,3576,5.8
inductive,benchtime,aq1,10,-83.33833333333332
inductive,benchtime,svo,355,-84.63333333333334
inductive,benchtime,saq1,10,171.11166666666668
inductive,benchtime,aq1,10,-2.5333333333333337
inductive,benchtime,svo,355,-0.8933333333333332
inductive,benchtime,saq1,3576,7.336666666666667
inductive,benchtime,aq1,10,-0.41333333333333355
inductive,benchtime,svo,355,2.3066666666666666
inductive,benchtime,saq1,10527,3.456666666666667
inductive,benchtime,aq1,11148,-796.0266666666665
inductive,benchtime,nusa,211,1645.753333333333
inductive,benchtime,svo,154,-824.5666666666665
inductive,benchtime,aq1,11148,-802.0950000000001
inductive,benchtime,nusa,211,1637.4150000000002
inductive,benchtime,svo,758,-823.94
inductive,benchtime,aq1,11148,-808.5766666666667
inductive,benchtime,nusa,211,1630.8733333333332
inductive,benchtime,svo,1765,-810.5766666666665
inductive,benchtime,aq1,10,-8.801666666666668
inductive,benchtime,svo,355,-4.9816666666666665
inductive,benchtime,saq1,17479,15.143333333333336
inductive,benchtime,aq1,11148,-880.0949999999999
inductive,benchtime,nusa,211,1678.2299999999998
inductive,benchtime,saq1,17479,-772.8049999999997
inductive,benchtime,aq1,11148,-782.1983333333333
inductive,benchtime,nusa,211,1630.2016666666668
inductive,benchtime,tlkh,-097,-810.3733333333331
inductive,benchtime,aq1,11148,-760.2616666666667
inductive,benchtime,nusa,211,1684.9433333333334
inductive,benchtime,tlkh,437,-711.5716666666666
inductive,benchtime,aq1,10,-23.75833333333334
inductive,benchtime,svo,355,-23.433333333333337
inductive,benchtime,saq1,2443,49.93166666666667
inductive,benchtime,aq1,11148,-858.4999999999999
inductive,benchtime,nusa,211,1663.9399999999998
inductive,benchtime,tlv,2776,-791.6199999999999
inductive,benchtime,aq1,10,-0.9166666666666657
inductive,benchtime,svo,355,4.538333333333334
inductive,benchtime,saq1,27906,22.67833333333333
inductive,benchtime,aq1,12727,9.200000000000001
inductive,benchtime,rt5v,00,-16.669999999999998
inductive,benchtime,svo,1765,15.780000000000001
inductive,benchtime,aq1,7992,1773.1050000000002
inductive,benchtime,ekbr3,146,-859.0100000000002
inductive,benchtime,saq1,10527,-881.9150000000001
inductive,benchtime,aq1,10,11.978333333333333
inductive,benchtime,svo,355,17.16333333333333
inductive,benchtime,tlkh,-097,18.548333333333336
inductive,benchtime,aq1,12727,-22.94
inductive,benchtime,saq1,17479,20.12
inductive,benchtime,tlkh,-097,4.449999999999999
inductive,benchtime,aq1,10,40.49166666666667
inductive,benchtime,svo,355,36.35666666666666
inductive,benchtime,tlkh,437,113.32166666666664
inductive,benchtime,aq1,11148,16.685
inductive,benchtime,nusa,433,29.845
inductive,benchtime,rt5v,00,25.11
inductive,benchtime,ekbr3,00,-0.3000000000000001
inductive,benchtime,svo,154,0.3299999999999999
inductive,benchtime,saq1,10527,1.1400000000000001
inductive,benchtime,aq1,11148,-3.628333333333334
inductive,benchtime,nusa,433,8.896666666666667
inductive,benchtime,svo,154,-3.158333333333333
inductive,benchtime,aq1,11148,3.576666666666666
inductive,benchtime,nusa,433,7.2316666666666665
inductive,benchtime,svo,758,4.141666666666667
inductive,benchtime,aq1,11148,23.501666666666665
inductive,benchtime,nusa,433,34.836666666666666
inductive,benchtime,svo,1765,51.651666666666664
inductive,benchtime,aq1,11148,-7.8066666666666675
inductive,benchtime,nusa,433,5.683333333333331
inductive,benchtime,saq1,17479,12.913333333333334
inductive,benchtime,aq1,11148,-26.376666666666665
inductive,benchtime,nusa,433,-17.49166666666667
inductive,benchtime,saq1,2443,45.198333333333345
inductive,benchtime,ekbr3,00,-6.296666666666667
inductive,benchtime,svo,154,-5.176666666666667
inductive,benchtime,saq1,27906,12.64333333333333
inductive,benchtime,aq1,11148,20.436666666666667
inductive,benchtime,nusa,433,2.031666666666665
inductive,benchtime,tlkh,-097,19.721666666666668
inductive,benchtime,aq1,11148,5.106666666666669
inductive,benchtime,nusa,433,15.586666666666666
inductive,benchtime,tlkh,437,77.33666666666666
inductive,benchtime,ekbr3,00,12.168333333333331
inductive,benchtime,svo,154,-19.256666666666664
inductive,benchtime,tlkh,-097,16.018333333333334
inductive,benchtime,aq1,11148,-25.060000000000002
inductive,benchtime,nusa,433,72.82999999999998
inductive,benchtime,tlv,5551,206.58
inductive,benchtime,aq1,10,3.3633333333333333
inductive,benchtime,ekbr3,097,5.633333333333333
inductive,benchtime,saq1,10527,6.023333333333334
inductive,benchtime,aq1,7992,1757.3766666666663
inductive,benchtime,ekbr3,146,-851.8683333333335
inductive,benchtime,saq1,17479,-876.3083333333333
inductive,benchtime,ekbr3,00,7.268333333333332
inductive,benchtime,svo,154,5.5533333333333355
inductive,benchtime,tlkh,437,79.06833333333334
inductive,benchtime,aq1,10,-2.9416666666666664
inductive,benchtime,svo,355,-1.3916666666666664
inductive,benchtime,tlv,2776,10.993333333333332
inductive,benchtime,rt5v,023,-12.358333333333333
inductive,benchtime,svo,959,15.166666666666666
inductive,benchtime,saq1,10527,0.08166666666666582
inductive,benchtime,aq1,10,-24.403333333333332
inductive,benchtime,svo,355,-59.84333333333333
inductive,benchtime,tlv,11103,86.55666666666666
inductive,benchtime,aq1,10,-129.57333333333332
inductive,benchtime,svo,355,-131.61333333333332
inductive,benchtime,tlv,1943,263.06666666666666
inductive,benchtime,ekbr3,00,-6.095
inductive,benchtime,svo,355,-0.9750000000000002
inductive,benchtime,saq1,27906,14.189999999999998
inductive,benchtime,ekbr3,00,-36.998333333333335
inductive,benchtime,svo,355,-61.25833333333333
inductive,benchtime,tlv,5551,100.82666666666667
inductive,benchtime,aq1,11148,6.97
inductive,benchtime,rt5v,00,4.875000000000001
inductive,benchtime,svo,154,-2.4450000000000003
inductive,benchtime,aq1,11148,6.658333333333332
inductive,benchtime,rt5v,00,-0.5566666666666661
inductive,benchtime,svo,758,1.0883333333333336
inductive,benchtime,aq1,11148,7.726666666666667
inductive,benchtime,rt5v,00,-9.813333333333333
inductive,benchtime,svo,1765,11.736666666666665
inductive,benchtime,ekbr3,00,1.1883333333333332
inductive,benchtime,svo,758,5.338333333333334
inductive,benchtime,saq1,10527,4.0633333333333335
inductive,benchtime,ekbr3,00,-5.238333333333333
inductive,benchtime,svo,758,0.1966666666666672
inductive,benchtime,saq1,27906,15.931666666666667
inductive,benchtime,ekbr3,00,2.289999999999998
inductive,benchtime,svo,758,-1.5799999999999983
inductive,benchtime,tlkh,-097,31.610000000000003
inductive,benchtime,svo,1161,-45.76
inductive,benchtime,tlkh,-097,-41.910000000000004
inductive,benchtime,tlv,13878,119.69000000000001
inductive,benchtime,aq1,11148,3.893333333333333
inductive,benchtime,rt5v,023,2.5483333333333333
inductive,benchtime,svo,154,-4.411666666666666
inductive,benchtime,aq1,10,-3.725
inductive,benchtime,svo,758,6.815
inductive,benchtime,saq1,3576,7.45
inductive,benchtime,aq1,12727,-37.43833333333334
inductive,benchtime,saq1,2443,52.13666666666668
inductive,benchtime,tlv,2776,-5.348333333333336
inductive,benchtime,ekbr3,00,-5.323333333333334
inductive,benchtime,svo,758,1.466666666666667
inductive,benchtime,tlv,2776,16.026666666666667
inductive,benchtime,ekbr3,00,-43.421666666666674
inductive,benchtime,svo,758,-57.72666666666667
inductive,benchtime,tlv,5551,104.92833333333334
inductive,benchtime,aq1,10,3.568333333333333
inductive,benchtime,svo,758,8.033333333333333
inductive,benchtime,saq1,10527,1.5883333333333332
inductive,benchtime,ekbr3,00,-11.498333333333333
inductive,benchtime,svo,959,24.151666666666667
inductive,benchtime,saq1,10527,1.6266666666666658
inductive,benchtime,aq1,10,-20.243333333333336
inductive,benchtime,svo,758,-17.463333333333335
inductive,benchtime,saq1,2443,48.30666666666667
inductive,benchtime,aq1,10,5.3549999999999995
inductive,benchtime,svo,758,11.125
inductive,benchtime,saq1,27906,21.67
inductive,benchtime,aq1,7992,1767.7366666666667
inductive,benchtime,ekbr3,146,-851.8583333333332
inductive,benchtime,tlkh,437,-820.4583333333334
inductive,benchtime,aq1,10,0.09999999999999816
inductive,benchtime,svo,758,30.775000000000002
inductive,benchtime,tlkh,-097,24.564999999999998
inductive,benchtime,ekbr3,00,-34.583333333333336
inductive,benchtime,svo,959,2.1966666666666654
inductive,benchtime,tlkh,437,52.376666666666665
inductive,benchtime,aq1,10,-0.4100000000000013
inductive,benchtime,svo,758,12.395000000000001
inductive,benchtime,tlkh,437,81.765
inductive,benchtime,aq1,12727,36.315000000000005
inductive,benchtime,saq1,27906,14.145000000000003
inductive,benchtime,tlkh,437,49.58000000000001
inductive,benchtime,saq1,2443,84.83833333333332
inductive,benchtime,tlkh,-097,-18.46166666666667
inductive,benchtime,tlv,2776,24.023333333333337
inductive,benchtime,saq1,2443,70.29833333333333
inductive,benchtime,tlkh,-097,-158.1866666666667
inductive,benchtime,tlv,11103,104.21833333333332
inductive,benchtime,aq1,10,-4.653333333333333
inductive,benchtime,svo,758,7.051666666666667
inductive,benchtime,tlv,2776,11.841666666666667
inductive,benchtime,aq1,12727,-24.53
inductive,benchtime,saq1,27906,39.24
inductive,benchtime,tlv,2776,9.640000000000002
inductive,benchtime,ekbr3,00,10.373333333333333
inductive,benchtime,svo,1161,-15.036666666666664
inductive,benchtime,tlkh,-097,13.493333333333334
inductive,benchtime,ekbr3,00,58.46333333333333
inductive,benchtime,svo,1161,70.58333333333333
inductive,benchtime,tlkh,437,137.35333333333332
inductive,benchtime,nusa,211,1620.5033333333333
inductive,benchtime,tlkh,-097,-875.0716666666664
inductive,benchtime,tlv,11103,-713.1316666666667
inductive,benchtime,aq1,10,-122.355
inductive,benchtime,svo,758,-119.14999999999999
inductive,benchtime,tlv,1943,267.935
inductive,benchtime,nusa,211,1558.4950000000001
inductive,benchtime,tlkh,-097,-887.7949999999997
inductive,benchtime,tlv,16654,-661.91
inductive,benchtime,aq1,10,11.978333333333333
inductive,benchtime,ekbr3,097,21.41333333333333
inductive,benchtime,tlkh,-097,22.038333333333338
